colony_id,host_genus,timepoint,site,host.afdw.mg.cm2,sym.afdw.mg.cm2,am,aqy,rd,ik,ic,calc.umol.cm2.hr,cells.mg.afdw,chla.ug.mg.afdw,chlc2.ug.mg.afdw,prot.mg.mgafdw,cre.umol.mg.afdw,chla.ug.cell,chlc2.ug.cell,ratio.afdw.mg.cm2,total.chl.afdw,total.chl.cell,A1/A1ee,A1/A1ee-A1ep-A1eq,A1/A1gb-A1ee,C1/C42.2/C42g/C42a-C1b-C1au-C1az-C3-C42h,C116-C116af-C116ag-C116q,C15-C15bn-C15by,C15-C15bn-C15by-C15ai,C15-C15bn-C15dq,C15-C15by-C15ai,C15-C15he,C15-C15kl,C15-C15kl-C15he,C15-C15kl-C15he-C15vz,C15-C15kl-C15pm,C15-C15l-C15bm-C15n,C15-C15l-C15n,C15-C15l-C15n-C15bb-C15.8,C15-C15wa-C15kl-C15he-C15vz,C15/C116,C15/C116-C15h,C15/C116ai-C116aj,C15/C15ev,C15/C93a,C15h/C3,C1d,C1d-C42.2-C1-C1k-C1b-C3cg,C1d/C1/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,C1d/C42.2,C1d/C42.2/C1/C3cg-C1b-C3cw-C115k-C45c,C1d/C42g-C42.2-C1-C42a-C1b,C3/C115d,C3ae/C3f-C3bj,C42a/C42.2/C1/C42b-C1b-C1az-C1au-C3,C42g/C1/C42.2/C42a-C42h-C1b-C42b-C1ew-C42br,C91,D1,D1-D17d-D1r-D17c,D1-D1u-D1jb,D1/D4-D6-D2.2-D1h,G3a/G3ae-G3ai-G3bi-G3bj
ACR-390,Acropora,timepoint4,Hilton,1.125893883507482,0.44245654369417625,0.7272127289229527,0.001599708,0.14240070365138757,454.5908197354567,90.77401175529631,0.002974224,267836.2573099389,1.2196315789473566,0.8862456140350796,0.2627163458101185,0.1044345338464582,4.553646288209607e-6,3.3089082969432332e-6,0.2821158690176358,2.1058771929824363,7.86255458515284e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ACR-393,Acropora,timepoint1,Hilton,1.0962210226031517,0.4838492789420992,0.690174925,0.001720809,0.2902843787350421,401.0758187321688,185.93655892671032,0.33466646927507093,520977.01149427745,0.9775689655172874,0.2921724137931169,0.31147852786867536,0.02786357567380862,1.8764147821290677e-6,5.608163265306116e-7,0.30622009569378805,1.2697413793104044,2.4372311086596793e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ACR-393,Acropora,timepoint2,Hilton,0.682948439,0.318709272,1.0398317555489287,0.002191048,0.3932021640042036,474.5818237851298,193.85230867883504,0.089298301,919444.4444444798,2.2158148148149004,0.4663611111111291,0.35498597833552853,-0.045353964,2.40994964753273e-6,5.072205438066466e-7,0.3181818181818271,2.6821759259260296,2.9171701913393766e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ACR-393,Acropora,timepoint4,Hilton,1.878378027180587,0.5650161105759385,0.5821386886328875,0.00153048,0.17221151212975677,380.3635077086557,117.79345579863887,0,105600,0.29899733333333334,0.14881600000000003,0.098187756,0.05772355220414865,2.831414141414141e-6,1.4092424242424246e-6,0.23124231242312987,0.4478133333333334,4.2406565656565655e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ACR-396,Acropora,timepoint1,Hilton,1.060390123342971,0.5284567172069515,0.8355645341309138,0.002748559,0.4371078198576594,304.00098510213274,186.60130954944995,0.005813204,487795.99271402584,1.021281420765028,0.19722950819672153,0.456901269469454,0.042407223,2.0936650485436895e-6,4.043278566094102e-7,0.33260393873083777,1.2185109289617495,2.4979929051530996e-6,0,0.43909842054971615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5609015794502838,0,0
ACR-396,Acropora,timepoint2,Hilton,0.8551068637572053,0.36387526117326646,1.1161186017887936,0.002337537,0.30481556221529377,477.4763982,135.55343127139696,0.18410325851048245,743971.6312056644,1.7359361702127445,0.4211914893616967,0.26671268286348315,-0.054454575,2.3333365109628218e-6,5.661391801715918e-7,0.29850746268656003,2.157127659574441,2.8994756911344135e-6,0,0.42580195797701503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574198042,0,0
ACR-396,Acropora,timepoint4,Hilton,1.0450472333616208,0.6202860998017427,0.6534517776983062,0.001904922,0.1868651195799915,343.0333309705908,102.37097916721878,0.00467256,164157.70609318907,1.1007562724014277,0.39245161290322367,0.165917055,0.063332659,6.705480349344978e-6,2.390698689956332e-6,0.3724696356275328,1.493207885304651,9.096179039301313e-6,0,0.038279152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9617208478546536,0,0
ACR-51,Acropora,timepoint1,Manava,0.9294869667341416,0.6816237756050565,1.0895276597857708,0.002656512,0.469820159,410.13463821528137,196.0167668788193,3.0723398207453947e-5,614444.4444444404,2.656847222222205,1.5834999999999904,0.3843040310777271,0.04896857650615666,4.323982820976493e-6,2.577124773960218e-6,0.4230769230769299,4.240347222222195,6.901107594936711e-6,0,0.4916871736390373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5083128263609628,0,0
ACR-51,Acropora,timepoint2,Manava,1.447176077,0.526245846,1.027390554549711,0.002095506,0.30429536513965044,490.2827436262393,152.03490432719963,0.046279086,363257.5757575843,1.2927007575757885,0.39402272727273674,0.22153790675115825,-0.008253733,3.558633993743483e-6,1.084692387904067e-6,0.266666667,1.686723484848525,4.64332638164755e-6,0,0.28276770705556314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7172322929444369,0,0
POC-200,Pocillopora,timepoint1,Mahana,1.9793153385537323,0.770328132,0.7032210432524647,0.002690523,0.3945488153453404,261.3696060318984,177.15417734797109,0.003316544,195795.7957957978,0.8933948948949041,0.18053153153153337,0.29359854544041114,0.020987293,4.5628911042944785e-6,9.220398773006132e-7,0.2801556420233427,1.0739264264264374,5.484930981595092e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-200,Pocillopora,timepoint2,Mahana,1.8366307909437376,0.4821155826227459,1.0479520145997343,0.002464978,0.3792377567351077,425.1365350191836,165.03605882330194,0,155208.33333333515,0.8669192708333433,0.1937968750000023,0.2404734717315632,0.006799159,5.585520134228188e-6,1.248624161073826e-6,0.20792079207921296,1.0607161458333456,6.834144295302014e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-200,Pocillopora,timepoint3,Mahana,1.775651360901055,1.1306188257165428,0.7724688398325185,0.002717193,0.38970351091109695,284.28925391131435,166.10901257131675,0.1732506737927355,87891.15646,0.8852278911564492,0.25842857142856746,0.2636398204385824,0.08395204,1.0071865325077398e-5,2.9403250773993797e-6,0.3890274314214364,1.1436564625850163,1.3012190402476778e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-200,Pocillopora,timepoint4,Mahana,1.8809914084123172,0.904322793,0.7670153736694258,0.001855922,0.38263660791359067,413.2799486661128,237.88549543686068,0,54967.94871794888,0.785711538,0.2933750000000009,0.2415057410922885,0.03286263462158106,1.4293994169096216e-5,5.337201166180759e-6,0.32467532467532617,1.0790865384615418,1.9631195335276975e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-201,Pocillopora,timepoint1,Mahana,1.9819985879280688,0.6279599486504918,1.0046236283080503,0.001968346,0.3871501058456784,510.3898215791984,213.1512576151821,0,186757.42574257735,1.2547733773377543,0.7166072607260845,0.24530045286679908,0.01384823870078069,6.718733524777261e-6,3.837101833443781e-6,0.24060150375940273,1.9713806380638388,1.0555835358221042e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC-201,Pocillopora,timepoint2,Mahana,2.7877172075130225,0.8422464754613674,0.7822950673096003,0.001244003,0.6755965365757054,628.8530607869319,1077.1960609046157,0.10108354420182653,102127.65957446808,0.8805815602836881,0.18752127659574472,0.33890262738644095,0.008093567,8.622361111111113e-6,1.836145833333334e-6,0.2320261437908467,1.0681028368794327,1.0458506944444446e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01410404624277456,0,0,0.9858959537572254,0,0,0,0,0,0
POC-201,Pocillopora,timepoint3,Mahana,1.985854050226568,1.1456241692143656,0.8867373238410629,0.004407512,0.45687614603101673,201.18773460246848,120.94800173204844,0.24018772211703024,81142.09827357199,1.028551128818056,0.655266932,0.2522264838122447,0.04028481794695841,1.2675924713584288e-5,8.075548281505727e-6,0.3658413340070733,1.683818061088969,2.0751472995090013e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-205,Pocillopora,timepoint1,Mahana,1.7403344839123855,0.915965518,0.7874982104788967,0.002609093,0.41234544447418137,301.8283597,185.50466620015948,0.00385289,202255.6390977468,0.7388201754386057,0.1073421052631588,0.36757620145182585,0.02772793831977299,3.6529027261462218e-6,5.307249070631951e-7,0.3448275862069025,0.8461622807017645,4.183627633209417e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-205,Pocillopora,timepoint2,Mahana,2.1589265607128416,0.6908564994281222,0.9953860773211622,0.004405188,0.4220376497312769,225.9576842466494,105.78379636996831,0.14107089532514283,77192.98245614125,1.0760421052631706,0.28090526315789804,0.22235924468522025,NA,1.3939636363636363e-5,3.639e-6,0.24242424242424587,1.3569473684210689,1.7578636363636367e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC-205,Pocillopora,timepoint3,Mahana,1.468817137978826,0.5188548851041873,0.8473095883444081,0.007060192,0.2740490526216867,120.01226359653496,41.02094327124038,0.064749256,88167.38816738586,1.0826753246752965,0.31959740259739416,0.3450073459208501,0.05056706789142731,1.2279770867430444e-5,3.624893617021277e-6,0.26103646833012645,1.4022727272726905,1.5904664484451717e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-205,Pocillopora,timepoint4,Mahana,1.1899657677771658,NA,0.811756144,0.002166445,0.35280390581200427,374.6949615588658,180.8200345229413,0,54866.87965921198,1.356372736954208,0.5771309904153362,0.27635341086430265,0.023111993,2.4721156832298138e-5,1.0518750000000003e-5,NA,1.933503727369544,3.5239906832298136e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-207,Pocillopora,timepoint1,Mahana,1.637683549242375,0.5840413621394072,0.7816426669946835,0.001348767,0.33034686812050884,579.5238882535491,270.2467880061177,0.02803286426989742,167168.6746987952,0.8133032128514058,0.18981927710843377,0.24232457516988365,0.021005505,4.865165165165166e-6,1.1354954954954957e-6,0.2628774422735206,1.0031224899598397,6.000660660660661e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC-207,Pocillopora,timepoint2,Mahana,1.205590828518009,0.4888423085497622,0.8358659194826815,0.002524201,0.1675497736135636,331.1407709118927,67.75246175134319,0.064945469,103348.554033487,0.9106438356164508,0.26326027397260665,0.2547223698337253,0.050142583,8.811384388807067e-6,2.547304860088367e-6,0.28849902534112815,1.1739041095890577,1.1358689248895434e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-207,Pocillopora,timepoint3,Mahana,1.2684273088546354,0.9132676623753428,0.6613554019195468,0.001986804,0.34327500699845226,332.8740613,202.13919350464784,0,94166.66666666708,1.5672125000000072,1.8884750000000083,0.3251024954282248,0.0580917499319346,1.6642964601769914e-5,2.0054601769911504e-5,0.4186046511627921,3.455687500000016,3.669756637168142e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-207,Pocillopora,timepoint4,Mahana,1.6308502934112528,0.5546844111721961,0.6322955168934187,0.00254493,0.2552122227210177,248.45303415438065,109.60769731865534,0.001550684,66067.86427145646,0.9320339321357198,0.7075568862275384,0.2214167541910845,0.02647707698759407,1.4107220543806649e-5,1.0709546827794566e-5,0.25379803395888695,1.6395908183632582,2.4816767371601213e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-215,Pocillopora,timepoint2,Mahana,1.814231089,0.5341096324963082,1.0154690845191292,0.001715989,0.35002922784582746,591.7689461571406,217.29838201323707,0,73688.88889,1.0243733333333365,0.17656000000000058,0.2162683476354799,0.01166000493333283,1.3901326899879377e-5,2.3960193003618827e-6,0.22744128553771548,1.200933333333337,1.629734620024126e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057038692,0,0,0,0,0,0,0,0,0,0,0.9429613077737268,0,0,0,0,0,0
POC-217,Pocillopora,timepoint1,Mahana,1.9836136822172197,0.8655768795129659,1.088115953220994,0.002772613,0.44434688685011214,392.4513722911053,175.56905248561074,0.0238383,183585.85858585977,1.4951755050505149,1.039231060606067,0.27204107844010456,0.0273695730862927,8.144284731774418e-6,5.660735900962861e-6,0.3037974683544297,2.5344065656565817,1.380502063273728e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-217,Pocillopora,timepoint2,Mahana,1.597074179693014,0.33330243750118266,0.9278789679779058,0.001927926,0.3505462955691346,481.2835004550988,196.37925821978536,0.10786350845165064,203864.73429951217,1.1026714975845155,0.4161449275362221,0.22521473765799485,0.025284124,5.408838862559242e-6,2.0412796208530804e-6,0.1726618705036108,1.5188164251207377,7.450118483412322e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC-219,Pocillopora,timepoint1,Mahana,1.2423117803654204,0.7729939966717857,0.7776241682007973,0.001177688,0.4276213070076621,660.2972139173994,434.7356437,0,322633.7448559574,1.9560144032921216,1.8793765432098208,0.29817556166435705,NA,6.062646683673468e-6,5.825108418367349e-6,0.3835616438356068,3.835390946501942,1.1887755102040818e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029169783,0,0,0.9708302169035152,0,0,0,0,0,0
POC-219,Pocillopora,timepoint2,Mahana,2.152438898388213,0.518436896,0.8885902121120339,0.001933395,0.5098256686163116,459.6009860966532,321.9584418,0.089475314,167383.51254480076,0.8788745519713154,0.31836559139784537,0.2184071478368355,0.03228494498996365,5.250663811563171e-6,1.9020128479657383e-6,0.19410745233968543,1.1972401433691608,7.152676659528909e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026255908,0,0,0.9737440924207946,0,0,0,0,0,0
POC-219,Pocillopora,timepoint3,Mahana,1.372397262788889,NA,0.5838525479766029,0.001794951,0.3862845200610201,325.2748835181232,287.0006978697824,NA,85200.00000000013,0.877796667,0.7787700000000011,0.30188444646620033,0.069837349,1.0302777777777778e-5,9.140492957746475e-6,NA,1.6565666666666692,1.9443270735524253e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034191269,0,0,0.9658087307595256,0,0,0,0,0,0
POC-219,Pocillopora,timepoint4,Mahana,1.8883482029971064,0.5410337176959138,0.7185072,0.003521481,0.5488723540190525,204.03551211857143,241.52730560151812,7.679795921705189e-4,58501.29198966364,0.8709364341085204,0.5070790697674382,0.23236471430032213,0.02871210102399123,1.4887473498233217e-5,8.66782685512368e-6,0.2227042660882136,1.3780155038759587,2.3555300353356895e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-222,Pocillopora,timepoint1,Mahana,1.818416337322725,0.5455249011968134,0.6739402961268793,0.001813808,0.25703200591883807,371.5610647239676,153.29527136780544,0,177083.33333333695,0.71268287,0.17820833333333702,0.27738172957819335,0.0191320687674813,4.024562091503268e-6,1.006352941176471e-6,0.23076923076922945,0.890891204,5.03091503267974e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-222,Pocillopora,timepoint2,Mahana,1.690264954450001,0.35793846094233794,0.8349644258912554,0.003375555,0.4200709350729441,247.35615596106248,143.99554795468103,0.2734772105528089,149019.60784313508,0.6737287581699247,0.19899999999999715,0.2251107178332704,-0.001738478,4.521074561403509e-6,1.3353947368421057e-6,0.1747572815533919,0.8727287581699219,5.856469298245614e-6,0,0,0,0.9286781977364936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071321802,0,0,0
POC-222,Pocillopora,timepoint3,Mahana,1.6935245308367253,0.21773886825041944,0.7174365579896269,0.003460003,0.33732382597333177,207.3514196558578,110.46403869603382,0.26583137183111905,88756.61375661283,0.9605753968253868,0.30842261904761575,0.2762879175961212,0.043812933,1.08225782414307e-5,3.4749254843517127e-6,0.11392405063290369,1.2689980158730023,1.4297503725782412e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-222,Pocillopora,timepoint4,Mahana,1.933568611866928,0.5459487845271441,0.7957346964755013,0.002679438,0.33432194629855594,296.97820698263314,137.49742515953125,0,47486.631016042986,0.9129358288770092,0.6446310160427837,0.21514519438022875,0.03233717138982565,1.9225112612612608e-5,1.3575000000000005e-5,0.22018348623853573,1.5575668449197928,3.280011261261261e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-238,Pocillopora,timepoint1,Mahana,1.8943750871557044,0.9273955650553426,0.7652389558374322,0.002737908,0.49433618379375965,279.49764339270627,236.52757888085569,0.01573815472809537,128247.65063571002,1.7750663349917035,2.187363184079597,0.2574602118577576,0.02717930563331526,1.3840926724137927e-5,1.7055775862068966e-5,0.32865731462926157,3.962429519071301,3.0896702586206895e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-238,Pocillopora,timepoint2,Mahana,1.9033634314939507,0.6385477318560346,0.757214455,0.001615423,0.38919313550257145,468.7407603866801,280.8612834188962,0.081939438,167741.93548387094,0.8882150537634408,0.26721505376344074,0.26575098823350213,0.05081638481019533,5.295128205128205e-6,1.59301282051282e-6,0.25120772946859893,1.1554301075268816,6.8881410256410254e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-238,Pocillopora,timepoint3,Mahana,1.9022207869789465,0.9830946368103428,0.58591388,0.001694014,0.3576055874584166,345.8731950689102,266.4924598066309,0.066772062,58997.05014749203,0.4648613569321488,0.153752212,0.27000001730321177,0.0484635693642558,7.879400000000001e-6,2.6061000000000003e-6,0.34072345390898134,0.6186135693215278,1.0485500000000002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01955640352969234,0,0,0.9804435964703077,0,0,0,0,0,0
POC-238,Pocillopora,timepoint4,Mahana,1.9646221400458157,0.6105441112142326,0.620816122,0.002846173,0.40795187651486553,218.12314326383373,190.1518693614708,0.001332902,32769.23076923061,0.6338448717948689,0.3191999999999986,0.19564989741466865,0.024838503,1.9342683881064167e-5,9.74084507042254e-6,0.23708920187793264,0.9530448717948676,2.9083528951486703e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02140559267508042,0,0,0.9785944073249196,0,0,0,0,0,0
POC-239,Pocillopora,timepoint1,Mahana,0.7434660757162863,0.4717164066613744,0.7816260555901272,0.001599815,0.310132337,488.5726251919066,211.19078075774377,0,190293.7420178852,1.8004980842912377,1.426666666666706,0.33210221228654724,0.02851132789509579,9.461677852348995e-6,7.497181208053692e-6,0.38818565400844207,3.227164750957944,1.6958859060402688e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01996295534060506,0,0,0.9800370446593948,0,0,0,0,0,0
POC-239,Pocillopora,timepoint2,Mahana,1.751820686546631,0.4671521830790976,0.9396782432795552,0.002589557,0.311926891,362.8721576913943,127.69649222093204,0.094474212,144294.2942942941,0.8328468468468457,0.2199459459459456,0.23602123945838732,0.049981667,5.771862643080125e-6,1.5242872008324656e-6,0.21052631578947223,1.0527927927927914,7.296149843912591e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC-239,Pocillopora,timepoint3,Mahana,1.3621781009442788,0.7602854516898316,0.5664485168553045,0.005412434,0.14205712194644124,104.65689634136852,27.11289691236488,0.082526961,99483.20413436524,0.7681447028423642,0.24237209302325177,0.2591120533872975,0.04887927660284549,7.721350649350648e-6,2.436311688311688e-6,0.358208955,1.010516795865616,1.0157662337662336e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022759202,0,0,0.9772407979769598,0,0,0,0,0,0
POC-239,Pocillopora,timepoint4,Mahana,1.4662221987836883,0.6304755454769703,NA,NA,NA,NA,NA,0,50416.66666666663,0.7007937499999991,0.24795624999999996,0.218488235052152,0.051862388,1.3900041322314044e-5,4.918140495867772e-6,0.30069930069929546,0.9487499999999992,1.8818181818181816e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01924727228147603,0,0,0.980752728,0,0,0,0,0,0
POC-248,Pocillopora,timepoint1,Mahana,1.906418652063152,1.0506485015814986,0.7423483387759418,0.002742278,0.4224373966348272,270.70496365771885,187.3358984428823,0.081863009,73744.85596707903,2.047432098765455,3.206851851851889,0.28620171737918065,0.005931091,2.7763727678571423e-5,4.348577008928572e-5,0.35530086,5.254283950617344,7.124949776785713e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-248,Pocillopora,timepoint2,Mahana,1.953818178,0.5555434820077898,0.833327823,0.001736059,0.29701123590732803,480.0113435777431,183.1088763808291,0.25121051792240345,80823.29317269083,0.9063775100401614,0.20345180722891612,0.2266730787072379,0.026058153,1.1214310559006212e-5,2.5172422360248483e-6,0.2213883677298378,1.1098293172690776,1.373155279503106e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-248,Pocillopora,timepoint3,Mahana,2.356506079,0.9375072834112236,0.7424965610418996,0.004807405,0.2983229381951269,154.44849893715846,67.76512556105884,0.088575238,36696.69669669706,0.7647045045045121,0.5952324324324383,0.23989102991752484,0.032046426,2.083851063829787e-5,1.6220327332242224e-5,0.2846094354214996,1.3599369369369505,3.7058837970540095e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-248,Pocillopora,timepoint4,Mahana,2.214720697028925,NA,0.9475452776239638,0.001722248,0.4894562109766238,550.1793354188345,331.9055740270214,0.002029748,37565.30825496332,0.5868223615464981,0.19853291536050105,0.18402918800685147,0.021634157,1.5621390820584152e-5,5.285006954102922e-6,NA,0.7853552769069991,2.0906397774687076e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-254,Pocillopora,timepoint1,Mahana,1.6546500488046816,1.0989373909043445,1.5247499863941023,0.006368774,0.6025251639616784,239.4102701559909,102.98826198214718,0,NA,3.6428595387839655,5.663408805031291,0.25158158721583157,0.017774139,NA,NA,0.3990929705215645,9.306268343815256,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-254,Pocillopora,timepoint2,Mahana,1.7247544834513806,0.6483414443817271,0.6141085203426568,6.614243601907931e-4,0.3518564057584573,928.4637175526956,649.0680338687506,0.26173643485272924,31994.645247657347,0.8066746987951819,0.18112650602409672,0.2925212911911056,0.016912957,2.5212803347280336e-5,5.661150627615064e-6,0.27320490367775935,0.9878012048192788,3.08739539748954e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
